areaCode,region_x,areaType,date,covidOccupiedMVBeds,cumAdmissions,hospitalCases,newAdmissions,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,population,openstreetmap_id,latitude,longitude,region_y,epi_week,nhs_region
E40000009,North East and Yorkshire,nhsRegion,2022-08-25,15.0,142722,963.0,96,353.0,6.0,1909002.0,16861.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202234,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-24,18.0,142626,976.0,107,216.0,1.0,998745.0,9145.0,2656980,151164,55.0,-1.866667,North East England,202234,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-24,18.0,142626,976.0,107,401.0,8.0,1908649.0,16855.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202234,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-23,20.0,142519,1005.0,111,207.0,6.0,998529.0,9144.0,2656980,151164,55.0,-1.866667,North East England,202234,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-23,20.0,142519,1005.0,111,339.0,9.0,1908248.0,16847.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202234,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-22,17.0,142408,1079.0,100,225.0,5.0,998322.0,9138.0,2656980,151164,55.0,-1.866667,North East England,202234,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-22,17.0,142408,1079.0,100,431.0,7.0,1907909.0,16838.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202234,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-21,13.0,142308,1043.0,94,200.0,6.0,998097.0,9133.0,2656980,151164,55.0,-1.866667,North East England,202234,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-21,13.0,142308,1043.0,94,326.0,9.0,1907478.0,16831.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202234,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-20,14.0,142214,1063.0,91,120.0,4.0,997897.0,9127.0,2656980,151164,55.0,-1.866667,North East England,202233,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-20,14.0,142214,1063.0,91,266.0,8.0,1907152.0,16822.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202233,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-19,13.0,142123,1125.0,108,144.0,5.0,997777.0,9123.0,2656980,151164,55.0,-1.866667,North East England,202233,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-19,13.0,142123,1125.0,108,326.0,4.0,1906886.0,16814.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202233,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-18,14.0,142015,1193.0,129,190.0,3.0,997633.0,9118.0,2656980,151164,55.0,-1.866667,North East England,202233,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-18,14.0,142015,1193.0,129,372.0,11.0,1906560.0,16810.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202233,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-17,19.0,141886,1219.0,129,217.0,7.0,997443.0,9115.0,2656980,151164,55.0,-1.866667,North East England,202233,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-17,19.0,141886,1219.0,129,402.0,10.0,1906188.0,16799.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202233,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-16,22.0,141757,1233.0,136,220.0,3.0,997226.0,9108.0,2656980,151164,55.0,-1.866667,North East England,202233,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-16,22.0,141757,1233.0,136,457.0,10.0,1905786.0,16789.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202233,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-15,21.0,141621,1267.0,154,275.0,2.0,997006.0,9105.0,2656980,151164,55.0,-1.866667,North East England,202233,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-15,21.0,141621,1267.0,154,589.0,13.0,1905329.0,16779.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202233,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-14,20.0,141467,1269.0,143,250.0,5.0,996731.0,9103.0,2656980,151164,55.0,-1.866667,North East England,202233,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-14,20.0,141467,1269.0,143,483.0,7.0,1904740.0,16766.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202233,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-13,20.0,141324,1226.0,122,187.0,3.0,996481.0,9098.0,2656980,151164,55.0,-1.866667,North East England,202232,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-13,20.0,141324,1226.0,122,326.0,9.0,1904257.0,16759.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202232,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-12,22.0,141202,1273.0,126,245.0,4.0,996294.0,9095.0,2656980,151164,55.0,-1.866667,North East England,202232,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-12,22.0,141202,1273.0,126,498.0,14.0,1903931.0,16750.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202232,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-11,22.0,141076,1317.0,152,223.0,7.0,996049.0,9091.0,2656980,151164,55.0,-1.866667,North East England,202232,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-11,22.0,141076,1317.0,152,562.0,19.0,1903433.0,16736.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202232,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-10,26.0,140924,1323.0,173,312.0,8.0,995826.0,9084.0,2656980,151164,55.0,-1.866667,North East England,202232,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-10,26.0,140924,1323.0,173,610.0,9.0,1902871.0,16717.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202232,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-09,23.0,140751,1317.0,193,340.0,3.0,995514.0,9076.0,2656980,151164,55.0,-1.866667,North East England,202232,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-09,23.0,140751,1317.0,193,652.0,13.0,1902261.0,16708.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202232,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-08,21.0,140558,1369.0,164,319.0,8.0,995174.0,9073.0,2656980,151164,55.0,-1.866667,North East England,202232,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-08,21.0,140558,1369.0,164,764.0,11.0,1901609.0,16695.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202232,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-07,23.0,140394,1344.0,162,285.0,7.0,994855.0,9065.0,2656980,151164,55.0,-1.866667,North East England,202232,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-07,23.0,140394,1344.0,162,591.0,10.0,1900845.0,16684.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202232,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-06,25.0,140232,1365.0,116,237.0,5.0,994570.0,9058.0,2656980,151164,55.0,-1.866667,North East England,202231,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-06,25.0,140232,1365.0,116,434.0,14.0,1900254.0,16674.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202231,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-05,25.0,140116,1405.0,142,328.0,7.0,994333.0,9053.0,2656980,151164,55.0,-1.866667,North East England,202231,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-05,25.0,140116,1405.0,142,626.0,15.0,1899820.0,16660.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202231,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-04,23.0,139974,1485.0,198,347.0,9.0,994005.0,9046.0,2656980,151164,55.0,-1.866667,North East England,202231,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-04,23.0,139974,1485.0,198,658.0,9.0,1899194.0,16645.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202231,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-03,27.0,139776,1558.0,170,351.0,9.0,993658.0,9037.0,2656980,151164,55.0,-1.866667,North East England,202231,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-03,27.0,139776,1558.0,170,778.0,15.0,1898536.0,16636.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202231,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-02,29.0,139606,1610.0,174,371.0,9.0,993307.0,9028.0,2656980,151164,55.0,-1.866667,North East England,202231,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-02,29.0,139606,1610.0,174,895.0,20.0,1897758.0,16621.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202231,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-01,27.0,139432,1665.0,212,484.0,9.0,992936.0,9019.0,2656980,151164,55.0,-1.866667,North East England,202231,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-08-01,27.0,139432,1665.0,212,901.0,14.0,1896863.0,16601.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202231,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-31,28.0,139220,1770.0,183,390.0,8.0,992452.0,9010.0,2656980,151164,55.0,-1.866667,North East England,202231,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-31,28.0,139220,1770.0,183,776.0,18.0,1895962.0,16587.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202231,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-30,32.0,139037,1808.0,155,298.0,2.0,992062.0,9002.0,2656980,151164,55.0,-1.866667,North East England,202230,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-30,32.0,139037,1808.0,155,676.0,15.0,1895186.0,16569.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202230,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-29,37.0,138882,1777.0,164,340.0,7.0,991764.0,9000.0,2656980,151164,55.0,-1.866667,North East England,202230,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-29,37.0,138882,1777.0,164,746.0,20.0,1894510.0,16554.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202230,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-28,33.0,138718,1815.0,184,388.0,9.0,991424.0,8993.0,2656980,151164,55.0,-1.866667,North East England,202230,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-28,33.0,138718,1815.0,184,901.0,11.0,1893764.0,16534.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202230,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-27,36.0,138534,1927.0,184,450.0,7.0,991036.0,8984.0,2656980,151164,55.0,-1.866667,North East England,202230,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-27,36.0,138534,1927.0,184,1007.0,10.0,1892863.0,16523.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202230,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-26,37.0,138350,1998.0,242,469.0,3.0,990586.0,8977.0,2656980,151164,55.0,-1.866667,North East England,202230,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-26,37.0,138350,1998.0,242,1192.0,11.0,1891856.0,16513.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202230,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-25,44.0,138108,2041.0,233,544.0,8.0,990117.0,8974.0,2656980,151164,55.0,-1.866667,North East England,202230,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-25,44.0,138108,2041.0,233,1247.0,14.0,1890664.0,16502.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202230,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-24,45.0,137875,2057.0,239,503.0,12.0,989573.0,8966.0,2656980,151164,55.0,-1.866667,North East England,202230,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-24,45.0,137875,2057.0,239,1020.0,19.0,1889417.0,16488.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202230,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-23,42.0,137636,2041.0,185,417.0,11.0,989070.0,8954.0,2656980,151164,55.0,-1.866667,North East England,202229,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-23,42.0,137636,2041.0,185,801.0,14.0,1888397.0,16469.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202229,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-22,38.0,137451,2113.0,189,512.0,9.0,988653.0,8943.0,2656980,151164,55.0,-1.866667,North East England,202229,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-22,38.0,137451,2113.0,189,1033.0,6.0,1887596.0,16455.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202229,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-21,37.0,137262,2144.0,234,576.0,12.0,988141.0,8934.0,2656980,151164,55.0,-1.866667,North East England,202229,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-21,37.0,137262,2144.0,234,1324.0,22.0,1886563.0,16449.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202229,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-20,34.0,137028,2143.0,272,687.0,14.0,987565.0,8922.0,2656980,151164,55.0,-1.866667,North East England,202229,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-20,34.0,137028,2143.0,272,1374.0,27.0,1885239.0,16427.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202229,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-19,36.0,136756,2177.0,332,677.0,12.0,986878.0,8908.0,2656980,151164,55.0,-1.866667,North East England,202229,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-19,36.0,136756,2177.0,332,1386.0,33.0,1883865.0,16400.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202229,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-18,35.0,136424,2191.0,301,825.0,5.0,986201.0,8896.0,2656980,151164,55.0,-1.866667,North East England,202229,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-18,35.0,136424,2191.0,301,1639.0,17.0,1882479.0,16367.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202229,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-17,37.0,136123,2146.0,262,728.0,10.0,985376.0,8891.0,2656980,151164,55.0,-1.866667,North East England,202229,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-17,37.0,136123,2146.0,262,1501.0,15.0,1880840.0,16350.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202229,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-16,44.0,135861,2066.0,238,626.0,4.0,984648.0,8881.0,2656980,151164,55.0,-1.866667,North East England,202228,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-16,44.0,135861,2066.0,238,1213.0,10.0,1879339.0,16335.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202228,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-15,34.0,135623,2060.0,255,734.0,8.0,984022.0,8877.0,2656980,151164,55.0,-1.866667,North East England,202228,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-15,34.0,135623,2060.0,255,1485.0,11.0,1878126.0,16325.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202228,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-14,35.0,135368,2048.0,303,848.0,5.0,983288.0,8869.0,2656980,151164,55.0,-1.866667,North East England,202228,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-14,35.0,135368,2048.0,303,1833.0,19.0,1876641.0,16314.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202228,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-13,33.0,135065,2047.0,304,973.0,10.0,982440.0,8864.0,2656980,151164,55.0,-1.866667,North East England,202228,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-13,33.0,135065,2047.0,304,1963.0,14.0,1874808.0,16295.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202228,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-12,30.0,134761,2026.0,341,1101.0,7.0,981467.0,8854.0,2656980,151164,55.0,-1.866667,North East England,202228,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-12,30.0,134761,2026.0,341,2179.0,19.0,1872845.0,16281.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202228,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-11,25.0,134420,1965.0,283,1154.0,9.0,980366.0,8847.0,2656980,151164,55.0,-1.866667,North East England,202228,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-11,25.0,134420,1965.0,283,2449.0,14.0,1870666.0,16262.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202228,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-10,27.0,134137,1868.0,307,976.0,4.0,979212.0,8838.0,2656980,151164,55.0,-1.866667,North East England,202228,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-10,27.0,134137,1868.0,307,1909.0,13.0,1868217.0,16248.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202228,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-09,29.0,133830,1864.0,220,813.0,8.0,978236.0,8834.0,2656980,151164,55.0,-1.866667,North East England,202227,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-09,29.0,133830,1864.0,220,1674.0,8.0,1866308.0,16235.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202227,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-08,23.0,133610,1807.0,252,928.0,4.0,977423.0,8826.0,2656980,151164,55.0,-1.866667,North East England,202227,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-08,23.0,133610,1807.0,252,1859.0,10.0,1864634.0,16227.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202227,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-07,27.0,133358,1753.0,303,985.0,6.0,976495.0,8822.0,2656980,151164,55.0,-1.866667,North East England,202227,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-07,27.0,133358,1753.0,303,2048.0,11.0,1862775.0,16217.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202227,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-06,33.0,133055,1706.0,288,1097.0,8.0,975510.0,8816.0,2656980,151164,55.0,-1.866667,North East England,202227,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-06,33.0,133055,1706.0,288,2226.0,12.0,1860727.0,16206.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202227,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-05,31.0,132767,1657.0,318,1153.0,6.0,974413.0,8808.0,2656980,151164,55.0,-1.866667,North East England,202227,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-05,31.0,132767,1657.0,318,2444.0,5.0,1858501.0,16194.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202227,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-04,30.0,132449,1601.0,302,1242.0,5.0,973260.0,8802.0,2656980,151164,55.0,-1.866667,North East England,202227,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-04,30.0,132449,1601.0,302,2598.0,16.0,1856057.0,16189.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202227,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-03,29.0,132147,1504.0,272,1022.0,4.0,972018.0,8797.0,2656980,151164,55.0,-1.866667,North East England,202227,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-03,29.0,132147,1504.0,272,1997.0,8.0,1853459.0,16173.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202227,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-02,32.0,131875,1466.0,226,815.0,5.0,970996.0,8793.0,2656980,151164,55.0,-1.866667,North East England,202226,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-02,32.0,131875,1466.0,226,1491.0,10.0,1851462.0,16165.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202226,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-01,33.0,131649,1468.0,213,866.0,4.0,970181.0,8788.0,2656980,151164,55.0,-1.866667,North East England,202226,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-07-01,33.0,131649,1468.0,213,1661.0,13.0,1849971.0,16155.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202226,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-30,27.0,131436,1380.0,243,888.0,5.0,969315.0,8784.0,2656980,151164,55.0,-1.866667,North East England,202226,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-30,27.0,131436,1380.0,243,1740.0,9.0,1848310.0,16142.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202226,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-29,21.0,131193,1330.0,226,914.0,5.0,968427.0,8779.0,2656980,151164,55.0,-1.866667,North East England,202226,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-29,21.0,131193,1330.0,226,1797.0,4.0,1846570.0,16133.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202226,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-28,22.0,130967,1284.0,220,1039.0,7.0,967513.0,8774.0,2656980,151164,55.0,-1.866667,North East England,202226,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-28,22.0,130967,1284.0,220,1779.0,7.0,1844773.0,16129.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202226,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-27,21.0,130747,1227.0,217,961.0,4.0,966474.0,8767.0,2656980,151164,55.0,-1.866667,North East England,202226,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-27,21.0,130747,1227.0,217,1803.0,4.0,1842994.0,16122.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202226,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-26,18.0,130530,1185.0,212,907.0,2.0,965513.0,8763.0,2656980,151164,55.0,-1.866667,North East England,202226,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-26,18.0,130530,1185.0,212,1459.0,2.0,1841191.0,16118.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202226,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-25,18.0,130318,1068.0,179,706.0,5.0,964606.0,8761.0,2656980,151164,55.0,-1.866667,North East England,202225,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-25,18.0,130318,1068.0,179,1172.0,6.0,1839732.0,16116.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202225,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-24,12.0,130139,1066.0,199,818.0,1.0,963900.0,8756.0,2656980,151164,55.0,-1.866667,North East England,202225,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-24,12.0,130139,1066.0,199,1353.0,4.0,1838560.0,16110.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202225,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-23,14.0,129940,1001.0,204,786.0,7.0,963082.0,8755.0,2656980,151164,55.0,-1.866667,North East England,202225,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-23,14.0,129940,1001.0,204,1314.0,9.0,1837207.0,16106.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202225,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-22,13.0,129736,968.0,177,817.0,3.0,962296.0,8748.0,2656980,151164,55.0,-1.866667,North East England,202225,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-22,13.0,129736,968.0,177,1361.0,4.0,1835893.0,16097.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202225,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-21,11.0,129559,958.0,172,938.0,6.0,961479.0,8745.0,2656980,151164,55.0,-1.866667,North East England,202225,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-21,11.0,129559,958.0,172,1456.0,3.0,1834532.0,16093.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202225,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-20,14.0,129387,922.0,179,895.0,5.0,960541.0,8739.0,2656980,151164,55.0,-1.866667,North East England,202225,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-20,14.0,129387,922.0,179,1412.0,6.0,1833076.0,16090.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202225,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-19,11.0,129208,866.0,149,745.0,2.0,959646.0,8734.0,2656980,151164,55.0,-1.866667,North East England,202225,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-19,11.0,129208,866.0,149,1201.0,3.0,1831664.0,16084.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202225,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-18,10.0,129059,831.0,127,523.0,5.0,958901.0,8732.0,2656980,151164,55.0,-1.866667,North East England,202224,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-18,10.0,129059,831.0,127,897.0,3.0,1830463.0,16081.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202224,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-17,8.0,128932,810.0,141,622.0,4.0,958378.0,8727.0,2656980,151164,55.0,-1.866667,North East England,202224,North East and Yorkshire
E40000009,North East and Yorkshire,nhsRegion,2022-06-17,8.0,128932,810.0,141,1017.0,8.0,1829566.0,16078.0,5486230,151012,53.566667,-1.2,Yorkshire and the Humber,202224,North East and Yorkshire
