,areaName,date,covidOccupiedMVBeds,cumAdmissions,hospitalCases,newAdmissions,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,population,openstreetmap_id,latitude,longitude
1605,London,2022-03-12,82.0,111108,1632.0,166,6278.0,12.0,2638930.0,19292.0,8982256,65606,51.5,-0.083333
1606,London,2022-03-13,86.0,111276,1728.0,168,7206.0,9.0,2646136.0,19301.0,8982256,65606,51.5,-0.083333
1607,London,2022-03-14,87.0,111469,1823.0,193,9889.0,11.0,2656025.0,19312.0,8982256,65606,51.5,-0.083333
1608,London,2022-03-15,90.0,111668,1867.0,199,9359.0,8.0,2665384.0,19320.0,8982256,65606,51.5,-0.083333
1609,London,2022-03-16,102.0,111874,1902.0,206,9275.0,14.0,2674659.0,19334.0,8982256,65606,51.5,-0.083333
1610,London,2022-03-17,104.0,112075,1920.0,201,8602.0,17.0,2683261.0,19351.0,8982256,65606,51.5,-0.083333
1611,London,2022-03-18,97.0,112245,1930.0,170,7735.0,8.0,2690996.0,19359.0,8982256,65606,51.5,-0.083333
1612,London,2022-03-19,95.0,112456,1934.0,211,6600.0,11.0,2697596.0,19370.0,8982256,65606,51.5,-0.083333
1613,London,2022-03-20,96.0,112640,1977.0,184,7629.0,11.0,2705225.0,19381.0,8982256,65606,51.5,-0.083333
1614,London,2022-03-21,98.0,112857,2074.0,217,10845.0,10.0,2716070.0,19391.0,8982256,65606,51.5,-0.083333
1615,London,2022-03-22,99.0,113070,2114.0,213,10024.0,20.0,2726094.0,19411.0,8982256,65606,51.5,-0.083333
1616,London,2022-03-23,98.0,113281,2089.0,211,9675.0,11.0,2735769.0,19422.0,8982256,65606,51.5,-0.083333
1617,London,2022-03-24,109.0,113484,2112.0,203,8531.0,15.0,2744300.0,19437.0,8982256,65606,51.5,-0.083333
1618,London,2022-03-25,107.0,113665,2110.0,181,7565.0,17.0,2751865.0,19454.0,8982256,65606,51.5,-0.083333
1619,London,2022-03-26,105.0,113867,2072.0,202,6329.0,12.0,2758194.0,19466.0,8982256,65606,51.5,-0.083333
1620,London,2022-03-27,98.0,114086,2118.0,219,6887.0,8.0,2765081.0,19474.0,8982256,65606,51.5,-0.083333
1621,London,2022-03-28,103.0,114349,2266.0,263,9472.0,10.0,2774553.0,19484.0,8982256,65606,51.5,-0.083333
1622,London,2022-03-29,109.0,114613,2324.0,264,8380.0,17.0,2782933.0,19501.0,8982256,65606,51.5,-0.083333
1623,London,2022-03-30,104.0,114844,2330.0,231,7911.0,17.0,2790844.0,19518.0,8982256,65606,51.5,-0.083333
1624,London,2022-03-31,100.0,115090,2434.0,246,5756.0,19.0,2796600.0,19537.0,8982256,65606,51.5,-0.083333
1625,London,2022-04-01,99.0,115277,2448.0,187,5093.0,16.0,2801693.0,19553.0,8982256,65606,51.5,-0.083333
1626,London,2022-04-02,97.0,115486,2417.0,209,3773.0,18.0,2805466.0,19571.0,8982256,65606,51.5,-0.083333
1627,London,2022-04-03,97.0,115720,2433.0,234,3907.0,18.0,2809373.0,19589.0,8982256,65606,51.5,-0.083333
1628,London,2022-04-04,100.0,115940,2511.0,220,5261.0,10.0,2814634.0,19599.0,8982256,65606,51.5,-0.083333
1629,London,2022-04-05,99.0,116197,2497.0,257,4637.0,20.0,2819271.0,19619.0,8982256,65606,51.5,-0.083333
1630,London,2022-04-06,104.0,116415,2487.0,218,4201.0,25.0,2823472.0,19644.0,8982256,65606,51.5,-0.083333
1631,London,2022-04-07,103.0,116631,2489.0,216,3531.0,17.0,2827003.0,19661.0,8982256,65606,51.5,-0.083333
1632,London,2022-04-08,103.0,116815,2429.0,184,3221.0,15.0,2830224.0,19676.0,8982256,65606,51.5,-0.083333
1633,London,2022-04-09,106.0,116987,2396.0,172,2691.0,14.0,2832915.0,19690.0,8982256,65606,51.5,-0.083333
1634,London,2022-04-10,110.0,117151,2427.0,164,2858.0,15.0,2835773.0,19705.0,8982256,65606,51.5,-0.083333
1635,London,2022-04-11,111.0,117349,2484.0,198,3289.0,21.0,2839062.0,19726.0,8982256,65606,51.5,-0.083333
1636,London,2022-04-12,114.0,117566,2459.0,217,3067.0,16.0,2842129.0,19742.0,8982256,65606,51.5,-0.083333
1637,London,2022-04-13,108.0,117752,2399.0,186,2758.0,21.0,2844887.0,19763.0,8982256,65606,51.5,-0.083333
1638,London,2022-04-14,101.0,117914,2298.0,162,2410.0,21.0,2847297.0,19784.0,8982256,65606,51.5,-0.083333
1639,London,2022-04-15,76.0,118048,2000.0,134,1871.0,17.0,2849168.0,19801.0,8982256,65606,51.5,-0.083333
1640,London,2022-04-16,87.0,118178,1981.0,130,1760.0,17.0,2850928.0,19818.0,8982256,65606,51.5,-0.083333
1641,London,2022-04-17,81.0,118290,1986.0,112,1733.0,15.0,2852661.0,19833.0,8982256,65606,51.5,-0.083333
1642,London,2022-04-18,76.0,118463,1982.0,173,2445.0,26.0,2855106.0,19859.0,8982256,65606,51.5,-0.083333
1643,London,2022-04-19,100.0,118608,2223.0,145,2456.0,15.0,2857562.0,19874.0,8982256,65606,51.5,-0.083333
1644,London,2022-04-20,114.0,118740,2278.0,132,1991.0,15.0,2859553.0,19889.0,8982256,65606,51.5,-0.083333
1645,London,2022-04-21,108.0,118856,2189.0,116,1737.0,11.0,2861290.0,19900.0,8982256,65606,51.5,-0.083333
1646,London,2022-04-22,107.0,118977,2116.0,121,1525.0,4.0,2862815.0,19904.0,8982256,65606,51.5,-0.083333
1647,London,2022-04-23,107.0,119082,2014.0,105,1219.0,14.0,2864034.0,19918.0,8982256,65606,51.5,-0.083333
1648,London,2022-04-24,108.0,119218,1976.0,136,1384.0,11.0,2865418.0,19929.0,8982256,65606,51.5,-0.083333
1649,London,2022-04-25,99.0,119355,1979.0,137,1635.0,11.0,2867053.0,19940.0,8982256,65606,51.5,-0.083333
1650,London,2022-04-26,94.0,119474,1900.0,119,1333.0,8.0,2868386.0,19948.0,8982256,65606,51.5,-0.083333
1651,London,2022-04-27,92.0,119590,1870.0,116,1347.0,9.0,2869733.0,19957.0,8982256,65606,51.5,-0.083333
1652,London,2022-04-28,90.0,119701,1779.0,111,1163.0,12.0,2870896.0,19969.0,8982256,65606,51.5,-0.083333
1653,London,2022-04-29,92.0,119800,1709.0,99,1051.0,6.0,2871947.0,19975.0,8982256,65606,51.5,-0.083333
1654,London,2022-04-30,94.0,119877,1629.0,77,895.0,11.0,2872842.0,19986.0,8982256,65606,51.5,-0.083333
1655,London,2022-05-01,95.0,119969,1614.0,92,939.0,15.0,2873781.0,20001.0,8982256,65606,51.5,-0.083333
1656,London,2022-05-02,89.0,120064,1609.0,95,1368.0,7.0,2875149.0,20008.0,8982256,65606,51.5,-0.083333
1657,London,2022-05-03,82.0,120156,1630.0,92,1444.0,15.0,2876593.0,20023.0,8982256,65606,51.5,-0.083333
1658,London,2022-05-04,86.0,120249,1584.0,93,1362.0,5.0,2877955.0,20028.0,8982256,65606,51.5,-0.083333
1659,London,2022-05-05,79.0,120334,1518.0,85,1230.0,10.0,2879185.0,20038.0,8982256,65606,51.5,-0.083333
1660,London,2022-05-06,86.0,120426,1467.0,92,1029.0,5.0,2880214.0,20043.0,8982256,65606,51.5,-0.083333
1661,London,2022-05-07,86.0,120491,1406.0,65,831.0,6.0,2881045.0,20049.0,8982256,65606,51.5,-0.083333
1662,London,2022-05-08,83.0,120560,1418.0,69,1082.0,6.0,2882127.0,20055.0,8982256,65606,51.5,-0.083333
1663,London,2022-05-09,76.0,120642,1416.0,82,1262.0,3.0,2883389.0,20058.0,8982256,65606,51.5,-0.083333
1664,London,2022-05-10,72.0,120728,1400.0,86,1213.0,13.0,2884602.0,20071.0,8982256,65606,51.5,-0.083333
1665,London,2022-05-11,75.0,120824,1358.0,96,1006.0,5.0,2885608.0,20076.0,8982256,65606,51.5,-0.083333
1666,London,2022-05-12,67.0,120910,1256.0,86,938.0,6.0,2886546.0,20082.0,8982256,65606,51.5,-0.083333
1667,London,2022-05-13,62.0,120976,1283.0,66,803.0,9.0,2887349.0,20091.0,8982256,65606,51.5,-0.083333
1668,London,2022-05-14,62.0,121049,1220.0,73,753.0,6.0,2888102.0,20097.0,8982256,65606,51.5,-0.083333
1669,London,2022-05-15,66.0,121127,1200.0,78,961.0,2.0,2889063.0,20099.0,8982256,65606,51.5,-0.083333
1670,London,2022-05-16,64.0,121189,1209.0,62,1177.0,4.0,2890240.0,20103.0,8982256,65606,51.5,-0.083333
1671,London,2022-05-17,72.0,121259,1171.0,70,1059.0,7.0,2891299.0,20110.0,8982256,65606,51.5,-0.083333
1672,London,2022-05-18,64.0,121326,1121.0,67,971.0,5.0,2892270.0,20115.0,8982256,65606,51.5,-0.083333
1673,London,2022-05-19,69.0,121387,1086.0,61,881.0,4.0,2893151.0,20119.0,8982256,65606,51.5,-0.083333
1674,London,2022-05-20,69.0,121453,1050.0,66,719.0,6.0,2893870.0,20125.0,8982256,65606,51.5,-0.083333
1675,London,2022-05-21,72.0,121506,1062.0,53,645.0,7.0,2894515.0,20132.0,8982256,65606,51.5,-0.083333
1676,London,2022-05-22,64.0,121587,1072.0,81,733.0,5.0,2895248.0,20137.0,8982256,65606,51.5,-0.083333
1677,London,2022-05-23,62.0,121664,1089.0,77,997.0,7.0,2896245.0,20144.0,8982256,65606,51.5,-0.083333
1678,London,2022-05-24,61.0,121729,1016.0,65,844.0,2.0,2897089.0,20146.0,8982256,65606,51.5,-0.083333
1679,London,2022-05-25,61.0,121812,1004.0,83,807.0,4.0,2897896.0,20150.0,8982256,65606,51.5,-0.083333
1680,London,2022-05-26,65.0,121873,972.0,61,766.0,5.0,2898662.0,20155.0,8982256,65606,51.5,-0.083333
1681,London,2022-05-27,58.0,121950,925.0,77,746.0,10.0,2899408.0,20165.0,8982256,65606,51.5,-0.083333
1682,London,2022-05-28,58.0,122000,903.0,50,688.0,4.0,2900096.0,20169.0,8982256,65606,51.5,-0.083333
1683,London,2022-05-29,56.0,122063,906.0,63,758.0,3.0,2900854.0,20172.0,8982256,65606,51.5,-0.083333
1684,London,2022-05-30,55.0,122145,928.0,82,942.0,7.0,2901796.0,20179.0,8982256,65606,51.5,-0.083333
1685,London,2022-05-31,50.0,122197,916.0,52,970.0,4.0,2902766.0,20183.0,8982256,65606,51.5,-0.083333
1686,London,2022-06-01,55.0,122266,889.0,69,894.0,2.0,2903660.0,20185.0,8982256,65606,51.5,-0.083333
1687,London,2022-06-02,59.0,122318,845.0,52,782.0,4.0,2904442.0,20189.0,8982256,65606,51.5,-0.083333
1688,London,2022-06-03,56.0,122376,855.0,58,868.0,2.0,2905310.0,20191.0,8982256,65606,51.5,-0.083333
1689,London,2022-06-04,53.0,122449,870.0,73,969.0,7.0,2906279.0,20198.0,8982256,65606,51.5,-0.083333
1690,London,2022-06-05,51.0,122520,853.0,71,1319.0,2.0,2907598.0,20200.0,8982256,65606,51.5,-0.083333
1691,London,2022-06-06,52.0,122618,917.0,98,1622.0,6.0,2909220.0,20206.0,8982256,65606,51.5,-0.083333
1692,London,2022-06-07,52.0,122704,940.0,86,1679.0,5.0,2910899.0,20211.0,8982256,65606,51.5,-0.083333
1693,London,2022-06-08,51.0,122797,931.0,93,1676.0,6.0,2912575.0,20217.0,8982256,65606,51.5,-0.083333
1694,London,2022-06-09,51.0,122873,914.0,76,1651.0,6.0,2914226.0,20223.0,8982256,65606,51.5,-0.083333
1695,London,2022-06-10,54.0,122966,932.0,93,1467.0,6.0,2915693.0,20229.0,8982256,65606,51.5,-0.083333
1696,London,2022-06-11,60.0,123049,942.0,83,1370.0,3.0,2917063.0,20232.0,8982256,65606,51.5,-0.083333
1697,London,2022-06-12,60.0,123137,967.0,88,1785.0,3.0,2918848.0,20235.0,8982256,65606,51.5,-0.083333
1698,London,2022-06-13,61.0,123251,1001.0,114,2032.0,3.0,2920880.0,20238.0,8982256,65606,51.5,-0.083333
1699,London,2022-06-14,57.0,123358,982.0,107,2056.0,7.0,2922936.0,20245.0,8982256,65606,51.5,-0.083333
1700,London,2022-06-15,61.0,123488,983.0,130,1993.0,4.0,2924929.0,20249.0,8982256,65606,51.5,-0.083333
1701,London,2022-06-16,57.0,123603,995.0,115,1817.0,7.0,2926746.0,20256.0,8982256,65606,51.5,-0.083333
1702,London,2022-06-17,57.0,123710,1001.0,107,1751.0,4.0,2928497.0,20260.0,8982256,65606,51.5,-0.083333
1703,London,2022-06-18,67.0,123815,1013.0,105,1826.0,5.0,2930323.0,20265.0,8982256,65606,51.5,-0.083333
1704,London,2022-06-19,67.0,123941,1047.0,126,2113.0,6.0,2932436.0,20271.0,8982256,65606,51.5,-0.083333
1705,London,2022-06-20,69.0,124087,1089.0,146,2500.0,7.0,2934936.0,20278.0,8982256,65606,51.5,-0.083333
1706,London,2022-06-21,75.0,124279,1139.0,192,2625.0,7.0,2937561.0,20285.0,8982256,65606,51.5,-0.083333
1707,London,2022-06-22,71.0,124452,1163.0,173,2630.0,7.0,2940191.0,20292.0,8982256,65606,51.5,-0.083333
1708,London,2022-06-23,76.0,124629,1221.0,177,2524.0,9.0,2942715.0,20301.0,8982256,65606,51.5,-0.083333
1709,London,2022-06-24,83.0,124771,1301.0,142,2186.0,5.0,2944901.0,20306.0,8982256,65606,51.5,-0.083333
1710,London,2022-06-25,81.0,124922,1353.0,151,2074.0,9.0,2946975.0,20315.0,8982256,65606,51.5,-0.083333
1711,London,2022-06-26,84.0,125095,1429.0,173,2471.0,6.0,2949446.0,20321.0,8982256,65606,51.5,-0.083333
1712,London,2022-06-27,75.0,125270,1461.0,175,3135.0,7.0,2952581.0,20328.0,8982256,65606,51.5,-0.083333
1713,London,2022-06-28,82.0,125447,1489.0,177,3121.0,4.0,2955702.0,20332.0,8982256,65606,51.5,-0.083333
1714,London,2022-06-29,76.0,125640,1553.0,193,3249.0,12.0,2958951.0,20344.0,8982256,65606,51.5,-0.083333
1715,London,2022-06-30,70.0,125865,1584.0,225,3174.0,7.0,2962125.0,20351.0,8982256,65606,51.5,-0.083333
1716,London,2022-07-01,70.0,126048,1638.0,183,3048.0,5.0,2965173.0,20356.0,8982256,65606,51.5,-0.083333
1717,London,2022-07-02,72.0,126248,1683.0,200,2827.0,15.0,2968000.0,20371.0,8982256,65606,51.5,-0.083333
1718,London,2022-07-03,74.0,126478,1727.0,230,3630.0,11.0,2971630.0,20382.0,8982256,65606,51.5,-0.083333
1719,London,2022-07-04,73.0,126723,1831.0,245,4329.0,13.0,2975959.0,20395.0,8982256,65606,51.5,-0.083333
1720,London,2022-07-05,74.0,126971,1897.0,248,4055.0,10.0,2980014.0,20405.0,8982256,65606,51.5,-0.083333
1721,London,2022-07-06,65.0,127250,1907.0,279,3977.0,10.0,2983991.0,20415.0,8982256,65606,51.5,-0.083333
1722,London,2022-07-07,76.0,127580,1947.0,330,3524.0,17.0,2987515.0,20432.0,8982256,65606,51.5,-0.083333
1723,London,2022-07-08,78.0,127804,1990.0,224,3104.0,14.0,2990619.0,20446.0,8982256,65606,51.5,-0.083333
1724,London,2022-07-09,85.0,128015,2066.0,211,2760.0,14.0,2993379.0,20460.0,8982256,65606,51.5,-0.083333
1725,London,2022-07-10,81.0,128285,2085.0,270,3210.0,14.0,2996589.0,20474.0,8982256,65606,51.5,-0.083333
1726,London,2022-07-11,85.0,128548,2180.0,263,3731.0,16.0,3000320.0,20490.0,8982256,65606,51.5,-0.083333
1727,London,2022-07-12,85.0,128819,2237.0,271,3353.0,18.0,3003673.0,20508.0,8982256,65606,51.5,-0.083333
1728,London,2022-07-13,90.0,129085,2225.0,266,3125.0,18.0,3006798.0,20526.0,8982256,65606,51.5,-0.083333
1729,London,2022-07-14,93.0,129363,2257.0,278,2697.0,9.0,3009495.0,20535.0,8982256,65606,51.5,-0.083333
1730,London,2022-07-15,97.0,129578,2295.0,215,2341.0,12.0,3011836.0,20547.0,8982256,65606,51.5,-0.083333
1731,London,2022-07-16,103.0,129757,2282.0,179,1877.0,20.0,3013713.0,20567.0,8982256,65606,51.5,-0.083333
1732,London,2022-07-17,101.0,129986,2281.0,229,2026.0,20.0,3015739.0,20587.0,8982256,65606,51.5,-0.083333
1733,London,2022-07-18,103.0,130232,2330.0,246,2325.0,11.0,3018064.0,20598.0,8982256,65606,51.5,-0.083333
1734,London,2022-07-19,113.0,130490,2339.0,258,1909.0,22.0,3019973.0,20620.0,8982256,65606,51.5,-0.083333
1735,London,2022-07-20,101.0,130698,2303.0,208,1958.0,22.0,3021931.0,20642.0,8982256,65606,51.5,-0.083333
1736,London,2022-07-21,92.0,130904,2323.0,206,1680.0,18.0,3023611.0,20660.0,8982256,65606,51.5,-0.083333
1737,London,2022-07-22,93.0,131080,2270.0,176,1529.0,12.0,3025140.0,20672.0,8982256,65606,51.5,-0.083333
1738,London,2022-07-23,82.0,131228,2089.0,148,1171.0,20.0,3026311.0,20692.0,8982256,65606,51.5,-0.083333
1739,London,2022-07-24,91.0,131385,2116.0,157,1276.0,13.0,3027587.0,20705.0,8982256,65606,51.5,-0.083333
1740,London,2022-07-25,91.0,131581,2121.0,196,1491.0,20.0,3029078.0,20725.0,8982256,65606,51.5,-0.083333
1741,London,2022-07-26,89.0,131743,2061.0,162,1363.0,20.0,3030441.0,20745.0,8982256,65606,51.5,-0.083333
1742,London,2022-07-27,87.0,131887,2134.0,144,1269.0,13.0,3031710.0,20758.0,8982256,65606,51.5,-0.083333
1743,London,2022-07-28,88.0,132026,2051.0,139,1016.0,16.0,3032726.0,20774.0,8982256,65606,51.5,-0.083333
1744,London,2022-07-29,80.0,132167,1952.0,141,966.0,19.0,3033692.0,20793.0,8982256,65606,51.5,-0.083333
1745,London,2022-07-30,85.0,132284,1894.0,117,871.0,16.0,3034563.0,20809.0,8982256,65606,51.5,-0.083333
1746,London,2022-07-31,82.0,132418,1889.0,134,987.0,7.0,3035550.0,20816.0,8982256,65606,51.5,-0.083333
1747,London,2022-08-01,82.0,132580,1913.0,162,1064.0,18.0,3036614.0,20834.0,8982256,65606,51.5,-0.083333
1748,London,2022-08-02,80.0,132722,1910.0,142,992.0,17.0,3037606.0,20851.0,8982256,65606,51.5,-0.083333
1749,London,2022-08-03,83.0,132855,1848.0,133,930.0,15.0,3038536.0,20866.0,8982256,65606,51.5,-0.083333
1750,London,2022-08-04,90.0,133005,1811.0,150,826.0,10.0,3039362.0,20876.0,8982256,65606,51.5,-0.083333
1751,London,2022-08-05,87.0,133146,1756.0,141,707.0,9.0,3040069.0,20885.0,8982256,65606,51.5,-0.083333
1752,London,2022-08-06,83.0,133249,1656.0,103,603.0,13.0,3040672.0,20898.0,8982256,65606,51.5,-0.083333
1753,London,2022-08-07,82.0,133360,1646.0,111,692.0,17.0,3041364.0,20915.0,8982256,65606,51.5,-0.083333
1754,London,2022-08-08,85.0,133473,1685.0,113,824.0,16.0,3042188.0,20931.0,8982256,65606,51.5,-0.083333
1755,London,2022-08-09,88.0,133592,1649.0,119,746.0,9.0,3042934.0,20940.0,8982256,65606,51.5,-0.083333
1756,London,2022-08-10,87.0,133713,1631.0,121,780.0,9.0,3043714.0,20949.0,8982256,65606,51.5,-0.083333
1757,London,2022-08-11,90.0,133817,1601.0,104,692.0,17.0,3044406.0,20966.0,8982256,65606,51.5,-0.083333
1758,London,2022-08-12,90.0,133910,1573.0,93,553.0,13.0,3044959.0,20979.0,8982256,65606,51.5,-0.083333
1759,London,2022-08-13,92.0,134011,1517.0,101,452.0,22.0,3045411.0,21001.0,8982256,65606,51.5,-0.083333
1760,London,2022-08-14,91.0,134092,1521.0,81,541.0,9.0,3045952.0,21010.0,8982256,65606,51.5,-0.083333
1761,London,2022-08-15,90.0,134199,1517.0,107,699.0,8.0,3046651.0,21018.0,8982256,65606,51.5,-0.083333
1762,London,2022-08-16,88.0,134284,1498.0,85,596.0,12.0,3047247.0,21030.0,8982256,65606,51.5,-0.083333
1763,London,2022-08-17,93.0,134393,1441.0,109,507.0,9.0,3047754.0,21039.0,8982256,65606,51.5,-0.083333
1764,London,2022-08-18,84.0,134471,1410.0,78,447.0,7.0,3048201.0,21046.0,8982256,65606,51.5,-0.083333
1765,London,2022-08-19,87.0,134533,1359.0,62,403.0,10.0,3048604.0,21056.0,8982256,65606,51.5,-0.083333
1766,London,2022-08-20,86.0,134610,1340.0,77,348.0,11.0,3048952.0,21067.0,8982256,65606,51.5,-0.083333
1767,London,2022-08-21,84.0,134669,1330.0,59,407.0,10.0,3049359.0,21077.0,8982256,65606,51.5,-0.083333
1768,London,2022-08-22,80.0,134749,1323.0,80,540.0,7.0,3049899.0,21084.0,8982256,65606,51.5,-0.083333
1769,London,2022-08-23,52.0,134828,1161.0,79,483.0,8.0,3050382.0,21092.0,8982256,65606,51.5,-0.083333
1770,London,2022-08-24,67.0,134913,1243.0,85,488.0,4.0,3050870.0,21096.0,8982256,65606,51.5,-0.083333
1771,London,2022-08-25,72.0,134979,1238.0,66,371.0,4.0,3051241.0,21100.0,8982256,65606,51.5,-0.083333
1772,London,2022-08-26,69.0,135029,1184.0,50,325.0,7.0,3051566.0,21107.0,8982256,65606,51.5,-0.083333
1773,London,2022-08-27,66.0,135077,1139.0,48,323.0,5.0,3051889.0,21112.0,8982256,65606,51.5,-0.083333
1774,London,2022-08-28,62.0,135122,1094.0,45,302.0,3.0,3052191.0,21115.0,8982256,65606,51.5,-0.083333
1775,London,2022-08-29,65.0,135179,1124.0,57,438.0,10.0,3052629.0,21125.0,8982256,65606,51.5,-0.083333
1776,London,2022-08-30,65.0,135257,1123.0,78,496.0,7.0,3053125.0,21132.0,8982256,65606,51.5,-0.083333
1777,London,2022-08-31,62.0,135332,1073.0,75,499.0,12.0,3053624.0,21144.0,8982256,65606,51.5,-0.083333
1778,London,2022-09-01,60.0,135396,1080.0,64,470.0,8.0,3054094.0,21152.0,8982256,65606,51.5,-0.083333
1779,London,2022-09-02,54.0,135455,1019.0,59,376.0,6.0,3054470.0,21158.0,8982256,65606,51.5,-0.083333
1780,London,2022-09-03,49.0,135487,995.0,32,331.0,2.0,3054801.0,21160.0,8982256,65606,51.5,-0.083333
1781,London,2022-09-05,54.0,135602,997.0,66,498.0,8.0,3055735.0,21172.0,8982256,65606,51.5,-0.083333
1782,London,2022-09-06,62.0,135664,985.0,62,387.0,4.0,3056122.0,21176.0,8982256,65606,51.5,-0.083333
1783,London,2022-09-07,51.0,135736,899.0,72,433.0,1.0,3056555.0,21177.0,8982256,65606,51.5,-0.083333
1784,London,2022-09-08,61.0,135810,923.0,74,361.0,2.0,3056916.0,21179.0,8982256,65606,51.5,-0.083333
1785,London,2022-09-09,62.0,135872,919.0,62,359.0,3.0,3057275.0,21182.0,8982256,65606,51.5,-0.083333
1786,London,2022-09-10,61.0,135923,913.0,51,305.0,2.0,3057580.0,21184.0,8982256,65606,51.5,-0.083333
1787,London,2022-09-11,60.0,135967,906.0,44,451.0,5.0,3058031.0,21189.0,8982256,65606,51.5,-0.083333
1788,London,2022-09-12,51.0,136025,824.0,58,482.0,0.0,3058513.0,21189.0,8982256,65606,51.5,-0.083333
1789,Midlands,2020-04-01,0.0,5104,2192.0,776,712.0,152.0,6528.0,980.0,10718937,302562,105.44999999999999,-3.04
1790,Midlands,2020-04-02,301.0,5686,1851.0,582,662.0,165.0,7190.0,1145.0,10718937,302562,105.44999999999999,-3.04
1791,Midlands,2020-04-03,357.0,6137,2682.0,451,626.0,138.0,7816.0,1283.0,10718937,302562,105.44999999999999,-3.04
1792,Midlands,2020-04-04,360.0,6696,2925.0,559,537.0,160.0,8353.0,1443.0,10718937,302562,105.44999999999999,-3.04
1793,Midlands,2020-04-05,406.0,7185,3091.0,489,438.0,177.0,8791.0,1620.0,10718937,302562,105.44999999999999,-3.04
1794,Midlands,2020-04-06,419.0,7624,3250.0,439,580.0,168.0,9371.0,1788.0,10718937,302562,105.44999999999999,-3.04
1795,Midlands,2020-04-07,445.0,8156,3328.0,532,630.0,148.0,10001.0,1936.0,10718937,302562,105.44999999999999,-3.04
1796,Midlands,2020-04-08,450.0,8692,3315.0,536,562.0,202.0,10563.0,2138.0,10718937,302562,105.44999999999999,-3.04
1797,Midlands,2020-04-09,465.0,9066,3271.0,374,584.0,161.0,11147.0,2299.0,10718937,302562,105.44999999999999,-3.04
1798,Midlands,2020-04-10,464.0,9445,3414.0,379,534.0,160.0,11681.0,2459.0,10718937,302562,105.44999999999999,-3.04
1799,Midlands,2020-04-11,469.0,9780,3396.0,335,427.0,173.0,12108.0,2632.0,10718937,302562,105.44999999999999,-3.04
1800,Midlands,2020-04-12,475.0,10083,3430.0,303,460.0,164.0,12568.0,2796.0,10718937,302562,105.44999999999999,-3.04
1801,Midlands,2020-04-13,485.0,10416,3316.0,333,461.0,145.0,13029.0,2941.0,10718937,302562,105.44999999999999,-3.04
1802,Midlands,2020-04-14,467.0,10775,3345.0,359,540.0,143.0,13569.0,3084.0,10718937,302562,105.44999999999999,-3.04
1803,Midlands,2020-04-15,472.0,11017,3101.0,242,610.0,175.0,14179.0,3259.0,10718937,302562,105.44999999999999,-3.04
1804,Midlands,2020-04-16,474.0,11300,3095.0,283,780.0,120.0,14959.0,3379.0,10718937,302562,105.44999999999999,-3.04
1805,Midlands,2020-04-17,440.0,11591,2815.0,291,708.0,159.0,15667.0,3538.0,10718937,302562,105.44999999999999,-3.04
1806,Midlands,2020-04-18,464.0,11820,2894.0,229,745.0,145.0,16412.0,3683.0,10718937,302562,105.44999999999999,-3.04
1807,Midlands,2020-04-19,459.0,12101,2883.0,281,591.0,131.0,17003.0,3814.0,10718937,302562,105.44999999999999,-3.04
1808,Midlands,2020-04-20,437.0,12381,2843.0,280,595.0,141.0,17598.0,3955.0,10718937,302562,105.44999999999999,-3.04
1809,Midlands,2020-04-21,437.0,12640,2845.0,259,716.0,119.0,18314.0,4074.0,10718937,302562,105.44999999999999,-3.04
1810,Midlands,2020-04-22,435.0,12858,2755.0,218,913.0,106.0,19227.0,4180.0,10718937,302562,105.44999999999999,-3.04
1811,Midlands,2020-04-23,408.0,13079,2722.0,221,826.0,136.0,20053.0,4316.0,10718937,302562,105.44999999999999,-3.04
1812,Midlands,2020-04-24,378.0,13283,2558.0,204,782.0,107.0,20835.0,4423.0,10718937,302562,105.44999999999999,-3.04
1813,Midlands,2020-04-25,359.0,13470,2368.0,187,632.0,115.0,21467.0,4538.0,10718937,302562,105.44999999999999,-3.04
